subject	entity	vector
all	politico	0.05095307156443596	-0.15381990373134613	0.12083514779806137	-0.013753254897892475	0.10030030459165573	-0.2787608802318573	0.03266160190105438	0.10663551837205887	-0.1354748159646988	0.025398902595043182	0.2285943627357483	0.019581696018576622	-0.029998034238815308	-0.028218379244208336	0.03456424921751022	-0.12161506712436676	-0.01054813340306282	0.06505173444747925	-0.046571679413318634	-0.08992303162813187	-0.06515973061323166	-0.07860792428255081	0.06771662086248398	-0.09961198270320892	-0.1114642322063446	0.2830601632595062	0.10712996870279312	-0.12546047568321228	0.10788299888372421	-0.06429480016231537	0.0386556051671505	-0.030980940908193588	-0.27752774953842163	-0.04437039792537689	-0.1493007093667984	0.10555399954319	-0.04805761203169823	-0.14298278093338013	-0.7788927555084229	0.10923931002616882	-0.17698414623737335	0.043153002858161926	-0.02491951547563076	0.031228700652718544	0.07202456891536713	0.0739530697464943	-0.14173640310764313	-0.7758667469024658	-0.2310672104358673	-0.08319766074419022	0.13161270320415497	-0.011184600181877613	-0.03963807597756386	0.18602102994918823	0.02557905577123165	-0.041033949702978134	-0.19724085927009583	0.008887678384780884	-0.005259438883513212	0.05750130116939545	0.0763491541147232	-0.37470483779907227	-0.0676705539226532	-0.07014886289834976	0.13391518592834473	-0.03252267464995384	0.06474563479423523	0.014786839485168457	0.21186065673828125	-0.18405736982822418	-0.06007853522896767	-0.037938401103019714	-0.05288640782237053	-0.11906971037387848	0.011969994753599167	-0.08368507772684097	0.09150440245866776	-0.06606875360012054	-0.07936020940542221	-0.002505603013560176	-0.027310406789183617	-0.07929882407188416	-0.11249850690364838	-0.2202158123254776	-0.11981131136417389	-0.1597246527671814	0.16899842023849487	-0.04568488895893097	-0.07181786000728607	0.03991561383008957	0.16613918542861938	0.12453855574131012	-0.012791316956281662	0.2125430554151535	0.036133624613285065	0.05023273453116417	0.24383936822414398	0.11131837964057922	-0.015988243743777275	-0.050833895802497864	0.08822551369667053	-0.030094405636191368	0.009543625637888908	-0.1297219842672348	0.1932385265827179	0.029426421970129013	-0.29818499088287354	0.008415164425969124	-0.058250587433576584	0.48167964816093445	0.0342819020152092	-0.000348075496731326	-0.09105368703603745	-0.13328199088573456	0.0018163861241191626	-0.05551542341709137	0.031742725521326065	-0.027481811121106148	-0.11667434126138687	-0.04681567847728729	-0.13053274154663086	0.09565166383981705	0.04871450364589691	-0.19655336439609528	-0.03450038656592369	-0.05603184923529625	-0.07528434693813324	0.024612167850136757	0.06493055820465088	0.030602766200900078	0.022549204528331757	0.1627306193113327	0.14611421525478363	-0.02819853089749813	0.1179715245962143	0.15005844831466675	0.09858740121126175	0.09522091597318649	-0.01803693175315857	0.02237422950565815	-0.06678269803524017	-0.1100190058350563	0.01760205440223217	0.09625941514968872	-0.007651007734239101	-0.08082976937294006	-0.10228408128023148	0.13311095535755157	-0.17228920757770538	0.0827421173453331	0.09201710671186447	0.30349719524383545	0.0214628167450428	-0.0842871144413948	-0.01280138734728098	0.08632004261016846	-0.19664566218852997	-0.029553959146142006	0.004935162141919136	0.019543280825018883	0.002763441763818264	0.2378811091184616	0.032510269433259964	0.06970852613449097	-0.10085473954677582	-0.114573635160923	0.05597386136651039	-0.04872322082519531	0.029936091974377632	0.09210218489170074	-0.1447007805109024	-0.035234853625297546	0.053555116057395935	0.03715835139155388	-0.05252482742071152	0.41958239674568176	-0.23983661830425262	-0.3912823796272278	-0.011044379323720932	0.02518220990896225	-0.13641303777694702	0.0536750964820385	0.004475752357393503	0.06745108962059021	0.0005414204206317663	-0.20028850436210632	-0.33979910612106323	-0.0028387962374836206	-0.020097831264138222	-0.08599673956632614	-0.012538956478238106	-0.12699615955352783	-0.13957105576992035	0.056429702788591385	0.05260881409049034	0.053048644214868546	0.07546552270650864	0.03188361972570419	-0.06733562797307968	0.019442424178123474	-0.15005432069301605	0.027799513190984726	-0.0066937049850821495	-0.23109886050224304	0.03211567550897598	0.031202534213662148	-0.5486915111541748	0.03071279264986515	-0.05543301999568939	0.004077063873410225	0.011659497395157814	-0.0867459625005722	-0.17861610651016235	-0.13129642605781555	0.037609782069921494	-0.02024172805249691	-0.09354322403669357	-0.1603091061115265	-0.039297666400671005	0.08247946202754974	-0.07446425408124924	-0.06793501228094101	0.12046319991350174	0.11153802275657654	0.04626155644655228	-0.05605579912662506	-0.18007639050483704	0.1648630052804947	0.009255233220756054	0.028001023456454277	0.1973312497138977	-0.025448400527238846	0.16811791062355042	0.015788696706295013	-0.11239470541477203	-0.008791609667241573	-0.09463495761156082	0.19962672889232635	-0.03061913698911667	0.02912401780486107	-0.1622304916381836	0.09198354184627533	-0.01811356283724308	-0.08987203240394592	0.010053358040750027	-0.1228555291891098	-0.1625833511352539	0.03752494603395462	0.08096864819526672	0.024765780195593834	-0.10943624377250671	0.13944818079471588	0.09350702166557312	-0.15262317657470703	-0.07688465714454651	-0.09776458144187927	0.0015049311332404613	-0.09678865969181061	0.04902242124080658	0.09676346927881241	-0.12506157159805298	-0.27247852087020874	-0.05548973008990288	0.42131921648979187	0.00878619123250246	-0.0032549004536122084	-0.02981189824640751	0.10002238303422928	0.09786590933799744	-0.2466309666633606	-0.025241032242774963	0.05454287305474281	-0.10961564630270004	-0.056703124195337296	-0.020636698231101036	0.016892164945602417	-0.06821487098932266	-0.020009776577353477	0.05807827413082123	0.03320470452308655	0.11887195706367493	0.005575445014983416	-0.04190188646316528	-0.037235431373119354	0.10107573866844177	0.14687363803386688	-0.2582200765609741	0.1025921106338501	-0.06234898790717125	0.010412927716970444	0.026257485151290894	0.11499875038862228	2.6952807903289795	0.05359049141407013	-0.11858733743429184	-0.1778813749551773	-0.03892980515956879	-19.905458450317383	-0.10440640151500702	0.05486251041293144	0.2819010019302368	0.29412952065467834	0.20016272366046906	0.12699802219867706	-0.07479861378669739	0.10281939804553986	0.03592633828520775	0.010533304885029793	-0.3383678197860718	-0.15948541462421417	-0.11021232604980469	0.12485938519239426	0.020032532513141632	-0.18737995624542236	-0.056313712149858475	0.09328510612249374	0.1207929328083992	0.16414283215999603	0.009656386449933052	0.11414461582899094	0.039564844220876694	-0.023483332246541977	0.01668471097946167	-0.08891221880912781	0.14049720764160156	0.050825245678424835	0.07476532459259033	-0.1841447651386261	-0.11369744688272476	0.8050092458724976	-0.12841427326202393	-0.03712640702724457	0.13528208434581757	0.09890756011009216	0.09048476815223694	0.216793954372406	-0.2773790657520294	0.026813097298145294	0.046542417258024216	0.16525819897651672	0.04268064722418785	-0.11059430241584778	-0.039522573351860046	-0.07468198239803314	-0.016454309225082397	-0.012324837036430836	0.027629628777503967	-0.1449585258960724	0.021716659888625145	0.08347257226705551	-0.10144699364900589	0.041898056864738464	0.04002584517002106	0.11566825956106186	0.12025565654039383	-0.21100693941116333	0.09227922558784485	0.07833250612020493	-0.06754154711961746	0.12782436609268188	0.10825292766094208	0.15041886270046234	0.03366623818874359	0.011327853426337242	0.06801026314496994	0.07920382916927338	-0.02429065853357315	0.01633581332862377	0.03889622166752815	-0.050217658281326294	0.1059880405664444	0.17233633995056152	-0.036889635026454926	0.14742732048034668	0.099985271692276	0.14148873090744019	-0.9656911492347717	-0.11507093906402588	0.016607720404863358	-0.0044998726807534695	0.24670106172561646	0.10495849698781967	-0.11636000126600266	-0.10202275216579437	-0.14368243515491486	0.04298989474773407	15.840763092041016	0.22356025874614716	0.1239084005355835	-0.0578446239233017	-0.12180091440677643	0.01142869982868433	-0.1501256674528122	0.04807605221867561	-0.10029719024896622	-0.05155549943447113	-0.23579604923725128	-0.12393392622470856	-0.06842789053916931	-0.020006150007247925	-0.07058167457580566	-0.29591089487075806	-0.012309927493333817	0.07760409265756607	1.4261155128479004	0.022601207718253136	-0.12747234106063843	-0.01109365001320839	0.024399302899837494	0.05590095743536949	-0.12541478872299194	0.028354035690426826	-0.0782838761806488	-0.2588978409767151	-0.02850758098065853	0.06356731057167053	0.03636835142970085	0.010748133063316345	-0.05239307880401611	-0.2872787117958069	-0.0697871595621109	-0.1619584560394287	-0.284811407327652	0.018822412937879562	-0.1671944260597229	-0.0015307632274925709	-0.03697627782821655	-0.5721626281738281	-0.03921661153435707	-0.26613062620162964	0.02072158455848694	-0.04769925773143768	-0.0169450081884861	-0.05915425345301628	-0.08055359870195389	-0.08298543840646744	0.0515516996383667	0.10189816355705261	0.05091642588376999	-0.04336912930011749	0.0766606256365776	-0.010573577135801315	-0.002348944079130888	-0.15963783860206604	0.11808343976736069	-0.0946262925863266	0.0840529203414917	0.016125164926052094	0.0340307392179966	-0.11907792091369629	-0.037024445831775665	-0.1861928254365921	0.007029387634247541	-0.340206503868103	-0.19387055933475494	-0.08561645448207855	-0.37888574600219727	0.05564138665795326	-0.025912167504429817	0.024313155561685562	-0.02150103822350502	-0.2105972170829773	0.1269262731075287	-0.08626319468021393	-0.22402681410312653	0.07280125468969345	0.01895924098789692	0.0721762403845787	0.07365424931049347	-0.17634077370166779	-0.04184933006763458	-0.03267284110188484	-0.2540450096130371	0.013036704622209072	-0.06616654247045517	0.035770513117313385	0.010364705696702003	0.03684926778078079	-0.22996743023395538	0.024938488379120827	-0.057900503277778625	-0.23348839581012726	0.14739364385604858	-0.046735022217035294	-0.007835754193365574	0.1879090964794159	-0.07886064052581787	-0.005737731233239174	-0.05703408271074295	-0.02203415147960186	0.03964168578386307	0.0003742559056263417	0.08170820027589798	0.036643363535404205	-0.015175219625234604	0.1650700569152832	0.3197692036628723	0.08966181427240372	0.03371748328208923	0.037714555859565735	0.17770473659038544	-0.022169897332787514	0.16346198320388794	0.017666611820459366	0.07703115046024323	0.06603829562664032	-0.04666280373930931	0.20190174877643585	0.062476832419633865	-0.195476695895195	-0.015002328902482986	-0.09093289077281952	-0.04995037987828255	0.008996864780783653	-0.007421264890581369	0.1299358308315277	0.2241719514131546	0.40779614448547363	-0.16927775740623474	-0.07839781045913696	0.05646857991814613	-0.02071073278784752	-0.13122805953025818	-0.06868711858987808	-0.37434670329093933	-0.17549781501293182	0.1519632339477539	0.05264095962047577	0.023656634613871574	-0.007519216276705265	-0.11227674037218094	0.06468311697244644	0.12014484405517578	-0.19426342844963074	-0.15585513412952423	-0.028574271127581596	-0.1439533233642578	0.2828134298324585	-0.19509851932525635	0.0415944941341877	-0.0779290497303009	-0.22662775218486786	-0.00038569740718230605	-0.041114483028650284	0.09423099458217621	-0.037532590329647064	0.03304804489016533	-0.01766420155763626	-0.18849138915538788	-0.16188283264636993	0.10292914509773254	0.21052423119544983	0.04866399988532066	0.015464774332940578	-0.5565570592880249	-0.011671368032693863	0.06249609217047691	-0.03431693837046623	0.07324077934026718	-0.14628227055072784	0.18120728433132172	-0.02763083577156067	-0.004940332844853401	-0.11284612119197845	-0.010464627295732498	0.05497994273900986	-0.1388939917087555	0.04719924181699753	0.0596381351351738	-0.17427369952201843	0.020083287730813026	0.05706004798412323	0.011656928807497025	0.021810879930853844	0.16691163182258606	-0.039149343967437744	0.10157343745231628	-0.4314475655555725	-0.08944681286811829	-0.07078070193529129	-0.24007493257522583	0.12792831659317017	0.2062186896800995	-0.054077308624982834	-0.06322842091321945	-0.08042996376752853	0.00461660185828805	0.0628819465637207	-0.014684761874377728	-0.08111385256052017	0.031220249831676483	0.004877213388681412	0.0636991336941719	-0.015457996167242527	0.17930889129638672	-0.2565000653266907	-0.005391254089772701	-0.006081542931497097	-0.0751381367444992	-0.033656343817710876	-0.07684021443128586	-0.32403165102005005	-0.07645168900489807	0.053228627890348434	-0.158225417137146	0.020243359729647636	0.04129040613770485	-0.1689787656068802	0.17223027348518372	-0.06839685142040253	-0.34414777159690857	0.1798200011253357	0.09175413101911545	0.006886723916977644	-0.11687546223402023	-0.06598928570747375	3.5469284057617188	-0.006280061323195696	-0.2282632738351822	-0.1647261530160904	-0.07899808138608932	-0.1191365197300911	-0.0027402332052588463	-0.1972561627626419	-0.16793157160282135	0.041981980204582214	0.03589591011404991	0.09393928945064545	0.10802503675222397	0.17187923192977905	0.055627211928367615	0.11438986659049988	0.045491211116313934	0.07053784281015396	-0.009755704551935196	0.013023976236581802	-0.03385648503899574	-0.07747728377580643	0.046863920986652374	-0.07190501689910889	-0.06128327548503876	-0.10772892087697983	-0.06336627900600433	-0.058596134185791016	-0.15080350637435913	0.047262098640203476	0.00624970905482769	-0.058069076389074326	0.14600324630737305	0.04769356548786163	-0.089815653860569	0.08145912736654282	-0.1313520222902298	0.15077996253967285	-0.059960655868053436	-0.057939596474170685	0.006202185060828924	0.09753207117319107	-0.09101314097642899	0.1874355673789978	-0.13772231340408325	0.025752833113074303	-0.08281805366277695	0.1300400048494339	-0.022035500034689903	-0.004660528618842363	0.06230323016643524	-0.0008770146523602307	-0.03494418039917946	-0.04120631515979767	0.01998724974691868	-0.02918393164873123	0.1498405635356903	0.043171122670173645	0.007523301523178816	-0.026653779670596123	0.10121755301952362	0.006149895489215851	-0.027986489236354828	-0.2689918875694275	0.004198647104203701	0.060843970626592636	-0.03422095999121666	0.05605229362845421	-0.01922345533967018	0.13138838112354279	-0.18602830171585083	-0.031075596809387207	-0.2872670292854309	0.1797468662261963	0.1703457087278366	-0.02510576695203781	-0.053354475647211075	0.14284420013427734	-0.15913116931915283	-0.09152860194444656	-0.04142586514353752	0.0443439818918705	-0.0917147770524025	-0.02162829041481018	-0.3376148045063019	0.04934214800596237	-0.12971855700016022	0.03322475403547287	0.08223965764045715	0.05200226604938507	0.03320829197764397	-0.13010165095329285	0.0677112489938736	0.05856155604124069	0.05037236958742142	-0.040482036769390106	0.02979777567088604	-0.07139546424150467	0.13804614543914795	-0.1546730101108551	0.17272789776325226	-0.123170867562294	-0.2115049660205841	0.008851935155689716	-0.09041912853717804	-0.0688803642988205	0.16823354363441467	-0.052347082644701004	-0.026187019422650337	0.03980604186654091	0.05956006795167923	-0.08253393322229385	0.07122383266687393	-0.16970911622047424	-0.12052255123853683	0.1262022852897644	-0.009820779785513878	-0.09874902665615082	-0.14956188201904297	0.09614802896976471	-0.14363519847393036	-0.09335225820541382	0.0704818069934845	0.02511981874704361	0.2658888101577759	0.08145327866077423	0.021468736231327057	0.02418474853038788	-0.06961050629615784	-0.23872672021389008	-0.054921090602874756	-0.16011252999305725	-0.0821055918931961	-0.1565369963645935	-0.09265892952680588	-0.08076053857803345	-0.05166539177298546	-0.03058408387005329	-0.15499643981456757	-0.06246482580900192	-0.08569680154323578	0.041879866272211075	-0.14446528255939484	-0.35177984833717346	-0.04019264504313469	-0.009900379925966263	-0.11259876191616058	0.013939885422587395	-0.14626365900039673	-0.016287416219711304	0.024421505630016327	0.030643800273537636	0.028938909992575645	-0.126446932554245	0.05596035718917847	-0.17224054038524628	0.03465317562222481	-0.010166497901082039	-0.08791249990463257	0.17144732177257538	-0.05332173779606819	-0.19249826669692993	-0.07170726358890533	0.0319320447742939	-0.5735388994216919	-0.05692099779844284	-0.03644832596182823	-0.003677450120449066	0.03399920463562012	-0.05503557249903679	0.09835383296012878	-0.0031018154695630074	0.039155323058366776	0.04324784874916077	0.48114362359046936	0.1860988736152649	-0.03792677819728851	0.07263103127479553	0.004358384292572737	-0.012848013080656528	-0.09329593926668167	-0.04579530656337738	-0.006444121245294809	-0.19755958020687103	-0.38722410798072815	0.11847734451293945	0.13104121387004852	0.02468670904636383	-0.18286119401454926	-0.01625208929181099	0.01550250593572855	-0.06848137080669403	0.1296972781419754	-0.0461377389729023	0.21136169135570526	-0.3347746431827545	0.07464918494224548	-0.0716620683670044	0.07520275563001633	0.019451482221484184	0.030118428170681	-0.20788946747779846	-0.1910831183195114	-0.0352725051343441	0.08590365946292877	0.007290881592780352	0.037605516612529755	-0.07293521612882614	-0.0030181268230080605	0.0016335895052179694	-0.29566502571105957	-0.6254030466079712	-0.14823076128959656	0.005598482675850391	-0.08997105807065964	-0.033709991723299026	0.04227505996823311	0.015363848768174648	0.052014630287885666	0.018610112369060516	0.10190023481845856	-0.12393053621053696	0.16800302267074585	0.0578949898481369	0.10227070748806	0.021046962589025497	-0.28470033407211304	0.11347655206918716	-0.025399664416909218	-0.1374102085828781	0.051730819046497345	0.09303151071071625	0.08915534615516663	0.09418650716543198	-0.0005118697881698608	-0.019798755645751953	0.02076156623661518	-0.19398218393325806	-0.08395018428564072	0.13724109530448914	0.03249107301235199	-0.07900741696357727	0.06935017555952072	-0.005387061275541782	-0.05781444534659386	-0.034440651535987854	-0.22850340604782104	0.301499605178833	-0.20921917259693146	0.0611075684428215	-0.04907631501555443	0.02694673463702202	-0.09934361279010773	-0.07159911841154099	-0.03164257854223251	-0.13742762804031372	0.06103988364338875	0.039032526314258575	-0.08532898873090744	0.014212224632501602	0.20829850435256958	-0.014212202280759811	0.08148090541362762	0.008061477914452553	-0.06885233521461487	-0.022531813010573387	-0.019803937524557114	0.1656024307012558	-0.015625042840838432	-0.09658429026603699	0.010422836989164352	0.005724187474697828	0.19849760830402374	0.025173813104629517	-0.01202140748500824	-0.12643194198608398	0.09243284910917282	-0.09984912723302841	0.17941252887248993	-0.02228892780840397	0.036649465560913086	-0.008321542292833328	-0.2462112307548523	-0.003964404109865427	-0.09100612252950668	0.009083019569516182	0.03440592810511589	-1.4085540771484375	-0.06818565726280212	-0.10593970865011215	-0.046455416828393936	-0.13206619024276733	0.09137765318155289	-0.16515111923217773	-0.0825091004371643	0.01466322597116232	0.016819149255752563	-0.013304372318089008	-0.012111618183553219	-0.08999470621347427	0.3493081331253052	0.14484617114067078	0.07078694552183151	-0.021271798759698868	-0.09043818712234497	0.05428380146622658	0.031102333217859268	0.021079011261463165	-0.027049994096159935	0.13783489167690277	-0.03887568414211273	0.10807503014802933	-0.4022280275821686	0.11367093026638031	-0.0022372424136847258	-0.1419009417295456	-0.08870181441307068	-0.12793385982513428	-0.0102843651548028	0.08829651772975922	-0.08682572096586227	-0.02200855128467083	4.516210901783779e-05	0.06462247669696808	-0.08880038559436798	-0.04244355857372284	-0.08224523067474365	-0.01552005484700203	-0.029486818239092827	0.13975116610527039	0.0983889028429985	0.01218661293387413	0.13033384084701538	-0.04716918244957924	0.1958209127187729	-0.14878205955028534	-0.02322840318083763	0.009942423552274704	-0.017189493402838707	-0.07369811087846756	-0.35356178879737854	0.29893016815185547	-0.07753896713256836	-0.09200949221849442	-0.04015670344233513	-0.19449639320373535	-0.20290014147758484	0.04662913829088211	-0.1637180745601654	0.029223885387182236	0.07031580060720444	-0.08446827530860901	-0.11484923958778381	-0.08132386952638626	0.07064800709486008	0.029010143131017685	-0.14939714968204498	0.1868838518857956	-0.06144452840089798	-0.011528396978974342	0.17545032501220703	-0.2622932493686676	-0.013214858248829842	-0.05709986388683319	-0.2373109608888626	0.0636928379535675	-0.013348198495805264	-0.1902654767036438	-0.023006053641438484	-0.10137861222028732	0.013303879648447037	0.047975197434425354	-0.07012232393026352	0.07646957784891129	0.11102040857076645	-0.11530991643667221	0.041605010628700256	-0.030254986137151718	0.17323119938373566	-0.1055852621793747	0.08824251592159271	-0.03429250791668892	-0.14435161650180817	-0.10804078727960587	0.21842826902866364	-0.08632922172546387	0.08533528447151184	-0.16339856386184692	-0.027755465358495712	-0.07216300070285797	0.09240064769983292	-0.038848452270030975	-0.13950252532958984	-0.029445350170135498	0.042929742485284805	-0.0719727948307991	0.062167320400476456	-0.016515078023076057	0.017171140760183334	0.0012644542148336768	0.04482565447688103	-0.018873684108257294	-0.09128245711326599	0.0006810540799051523	0.027992837131023407	0.10415026545524597	-0.037719570100307465	-0.01331344060599804	
